seller_id,orders,gmv_booked,aov_booked,delivered_orders,late_rate,avg_days_vs_estimate,avg_days_late_when_late,avg_review_score
58c851d1a3c7cd3da329eb59453fed44,2,293.26,146.63,2,0.0000,-10.61,,5.00
58e4b302b54937e55a678c4d15111da4,3,328.85,109.62,1,0.0000,-47.38,,2.33
58f1a6197ed863543e0136bdedb3fce2,44,8010.16,182.05,42,0.0238,-15.02,12.55,4.18
59417c56835dd8e2e72f91f809cd4092,18,37657.77,2092.10,18,0.0000,-20.61,,4.28
594f9aaa48e5bf431f011ddc5669b0d5,37,4136.41,111.79,37,0.0270,-13.02,3.07,4.59
5962468f885ea01a1b6a97a218797b0a,8,928.04,116.01,6,0.0000,-13.43,,4.14
596849622429351f47b32e6cae1055ff,14,1664.69,118.91,13,0.0000,-9.24,,4.00
5996cddab893a4652a15592fb58ab8db,1,880.75,880.75,1,0.0000,-15.41,,5.00
59b22a78efb79a4797979612b885db36,125,32304.20,258.43,125,0.1280,-9.36,8.38,3.98
59bbc819b99a733f02f0d6b49d1c253d,2,162.75,81.38,2,0.0000,-11.63,,5.00
59cd88080b93f3c18508673122d26169,10,567.71,56.77,10,0.2000,-8.62,1.26,4.70
59cea8e446d3834393058e7e0666b6fb,10,901.14,90.11,10,0.0000,-15.78,,4.60
59de1d4c8c057c2a53acd4ca66531af2,1,156.75,156.75,1,0.0000,-4.99,,5.00
59fb871bf6f4522a87ba567b42dafecf,126,23754.76,188.53,123,0.0650,-13.98,4.96,4.23
5a05a16bb50629ee31afab8a6d4c2674,14,1075.48,76.82,14,0.0714,-11.13,0.79,4.21
5a32c398a06c345440bf2a683b017ad3,2,102.97,51.49,1,0.0000,-6.14,,3.00
5a413ade68e8f8d93071a7f52a64cb9e,14,932.67,66.62,14,0.1429,-3.93,3.87,4.64
5a4236931428800e9d9cc04af0987118,1,90.66,90.66,1,0.0000,-12.38,,5.00
5a425cc503b39b262a847fd6212bf53b,15,1630.10,108.67,14,0.0714,-9.12,7.60,4.21
5a6a02f419701fc8c605af71d4fc57a4,10,714.41,71.44,10,0.1000,-8.56,1.72,4.80
5a8e7d5003a1f221f9e1d6e411de7c23,139,15307.06,110.12,137,0.0584,-11.42,2.14,4.14
5a93f3ab0ef4c84ed5e1b5dbf23978bc,39,3035.39,77.83,38,0.0263,-18.11,32.04,4.69
5a9b3bcab695173c820e53934574ae80,1,203.77,203.77,1,0.0000,-25.16,,5.00
5a9c0859cb00fd8aa4db443837f0a700,2,255.59,127.80,2,0.0000,-13.72,,4.50
5aaa890629f83706d8d9bfecd8377c1c,1,66.82,66.82,0,,,,1.00
5ab05b6d86d417796c69ffd6774ec832,10,2142.85,214.29,10,0.1000,-11.12,13.62,3.80
5abb8ea023c77787f2c15da891c8d384,13,2987.20,229.78,13,0.2308,-6.48,6.30,3.92
5acd070dd3fe441bbb2ec1f1ede515ee,7,886.37,126.62,7,0.4286,4.84,22.94,3.00
5b07547f10dd980738a1a27f685af669,13,1320.07,101.54,13,0.1538,-5.07,2.77,4.46
5b0cc932433fa5184b5b94bfe6bcc256,12,1994.09,166.17,12,0.2500,-7.43,5.56,3.58
5b179e9e8cc7ab6fd113a46ca584da81,34,5839.14,171.74,34,0.0882,-11.05,2.76,3.67
5b2e94f2c22b39ccc24d34ad0f669672,10,1446.94,144.69,10,0.1000,-12.11,4.87,4.90
5b33b527da3c5b969cc99dc435cad09a,16,2238.34,139.90,16,0.0625,-13.41,13.40,4.13
5b35136197710e16ac5e7b7c2bd4ea85,7,3350.29,478.61,7,0.2857,-5.33,11.28,2.57
5b51032eddd242adc84c38acab88f23d,12,4269.31,355.78,12,0.0000,-14.90,,4.00
5b581417df4480f632484ba681e53944,12,2376.30,198.03,11,0.2727,-5.54,6.72,3.50
5b664594895aefb418afaee6d40a9a23,16,1301.84,81.37,16,0.0000,-11.30,,3.94
5b67882648febfb6e1225e6ad7164f6b,27,7676.77,284.32,27,0.0370,-12.60,9.61,4.00
5b8154610ebb21fb90eb587365e673df,38,10474.98,275.66,37,0.1081,-9.29,11.85,4.18
5b85809efd0d0e4dea1a9544e1280ed9,12,2097.36,174.78,12,0.0000,-15.91,,4.25
5b925e1d006e9476d738aa200751b73b,63,8801.84,139.71,63,0.0635,-10.51,15.66,4.60
5b92bfa4120daa27c574daa2e386c693,1,24.96,24.96,1,0.0000,-8.56,,3.00
5b97c06a046398e7005b2b7c0d707a92,4,1769.59,442.40,3,0.6667,-1.86,1.37,3.25
5bba18b40e8c973b0f32e748004775b0,1,784.80,784.80,1,0.0000,-45.35,,5.00
5bc237df65098fe211bb4818f4d26d78,2,183.89,91.95,2,0.0000,-31.84,,4.50
5bc24d989e71e93c33e50a7782431b0e,17,3736.53,219.80,17,0.0000,-15.78,,4.35
5bc55dbe2f12b6af6d83ed46023e0dc8,17,3960.19,232.95,17,0.2353,-7.15,11.80,2.41
5bf397d04035b5f45cc41e82ec106803,3,1572.28,524.09,3,0.0000,-18.54,,4.33
5bffbafbb22daf6d3bfc216a46db8708,21,5694.20,271.15,21,0.0000,-16.17,,4.76
5c030029b5916fed0986310385ec9009,7,5079.90,725.70,7,0.0000,-18.64,,4.86
5c243662ce92d84573bfaff24c3e3700,98,34637.66,353.45,98,0.0306,-13.03,2.58,4.14
5c3460cd3e8a984382ae254e7dd20d9f,9,974.30,108.26,9,0.0000,-13.53,,4.67
5c603ffb38cbbf25a0e0698941324143,2,393.61,196.81,0,,,,1.00
5c6d4016c2a288f074fa0848a2b653d2,32,3801.21,118.79,31,0.0968,-9.56,4.57,4.06
5c853bb56f70f4d14218944bae111d7a,23,709.59,30.85,23,0.0000,-11.00,,4.00
5ca5d579b5857ee8709479b1047cecc3,2,363.88,181.94,1,1.0000,5.73,5.73,1.00
5cbbd5a299cab112b7bf23862255e43e,36,3894.04,108.17,36,0.0000,-13.06,,4.28
5cf13accae3222c70a9cac40818ae839,149,18013.95,120.90,148,0.0338,-13.44,6.06,4.45
5cf1ec37aea089f45110c70653a166ab,3,93.10,31.03,2,0.0000,-8.44,,3.67
5d0363b33554b373851fc1622e4d5f3c,94,8980.39,95.54,93,0.0860,-8.20,11.70,4.04
5d043cd5512d4bd2f88e5ccdd5736c38,1,714.91,714.91,1,0.0000,-8.63,,2.00
5d378b73ab7dd6f0418d743e5dcb0bd1,7,13636.28,1948.04,6,0.1667,3.54,100.01,3.86
5d3bb11474a06bdc23fb9e89f1164ee0,31,4178.82,134.80,31,0.0323,-12.66,8.99,3.90
5d505d2298ad549e4e4e835562fa0c1e,2,278.14,139.07,2,0.0000,-16.43,,5.00
5d76d80a2f5f39c891b996a1bf4c9853,6,1556.86,259.48,6,0.0000,-9.73,,4.83
5d9dc90a686a8fddacffab6bab5653a3,12,4131.27,344.27,12,0.0833,-8.91,2.94,4.17
5d9f3746e112e696f98ea22c56b3e912,1,1370.41,1370.41,1,0.0000,-16.20,,5.00
5db42a6cd9bf1bf0d3aab9582767f168,1,219.33,219.33,1,0.0000,-5.29,,5.00
5dc203c7b84a0e71e878a179de05fb9a,5,550.05,110.01,5,0.0000,-11.61,,4.00
5dc4bdaf869e8c77c648078cbe8d59c2,1,327.49,327.49,0,,,,1.00
5dceca129747e92ff8ef7a997dc4f8ca,325,126446.04,389.06,322,0.0621,-10.62,8.29,3.98
5de1c80811ce7007f62f00d971236c09,2,107.75,53.88,2,0.0000,-13.69,,5.00
5debea795b07621e1f90532e18f96145,25,2388.13,95.53,25,0.0000,-17.90,,4.36
5def4c3732941a971cba8fdee992ede1,5,201.04,40.21,5,0.0000,-5.38,,4.60
5e063e85d44b0f5c3e6ec3131103a57e,1,30.32,30.32,1,0.0000,-6.29,,5.00
5e105f5c9f63f5f1fd75d6cb942e55b1,8,1745.73,218.22,8,0.1250,-6.11,0.88,4.50
5e106d93b717c2682b9383da480364a1,1,467.61,467.61,1,0.0000,-25.25,,5.00
5e25c632f9db6cfb8bc100421c2737b6,1,278.91,278.91,1,0.0000,-23.05,,5.00
5e49e3a44bdeb5aab2684258bbd4f525,3,559.77,186.59,3,0.3333,-10.03,4.53,4.67
5e9f5bd34e0830569f05c9d4f56e04a8,2,274.86,137.43,2,0.0000,-9.69,,4.50
5ee7fd217d08dfe5d3e2f51f96a12c9a,9,1435.18,159.46,9,0.2222,-7.71,5.71,3.44
5eeb9c756d9780b96283e5a2ac6da334,9,2718.74,302.08,9,0.2222,-8.50,11.87,4.22
5ef131ac72773e5b3f6c0d63cf424657,10,849.62,84.96,10,0.0000,-9.91,,4.10
5f0057b677eb963672bf05dfa3f16c34,5,379.89,75.98,4,0.0000,-34.66,,4.20
5f06030071324cc52bf0304014ac7234,4,1133.33,283.33,4,0.0000,-13.45,,4.00
5f1dc28029d2c244352a68107ec2b542,62,4495.96,72.52,62,0.0645,-15.27,2.37,4.43
5f2684dab12e59f83bef73ae57724e45,68,10123.06,148.87,67,0.0597,-10.34,15.41,3.81
5f26c1408a65b42a7224cd463bdf3292,10,1357.09,135.71,10,0.0000,-14.73,,4.80
5f3ae9136c875522250f8184f253413a,43,1773.76,41.25,42,0.0714,-11.70,2.48,4.64
5f57db27027655e6c6a391601daa0258,1,151.04,151.04,1,0.0000,-7.18,,5.00
5f5a58930c3c35f3b5af264f34fb8c85,3,628.59,209.53,3,0.0000,-21.24,,5.00
5f5b43b2bffa8656e4bc6efeb13cc649,27,4386.50,162.46,27,0.0370,-13.06,7.80,4.41
5f67c6082caacb26e431a7b17940cece,13,1871.03,143.93,13,0.3077,-0.81,13.63,3.54
5f7300535881cef3b625fd683cf7d145,10,915.71,91.57,10,0.0000,-13.11,,4.40
5fd924b4836098a5be0ecf81ba054ce0,7,1284.34,183.48,7,0.0000,-26.07,,4.00
602044f2c16190c2c6e45eb35c2e21cb,50,4898.10,97.96,48,0.1875,-8.11,8.39,3.18
6025c79c035c3d772133b8b8238463b2,2,1098.33,549.17,2,0.0000,-10.76,,5.00
6039e27294dc75811c0d8a39069f52c0,64,16090.30,251.41,63,0.2222,-6.62,8.83,3.69
60562ab00b8054280520d390c8c0045c,17,3247.09,191.01,17,0.0000,-13.53,,4.76
6061155addc1e54b4cfb51c1c2a32ad8,28,16557.55,591.34,28,0.0357,-8.64,2.92,4.64
606ce7768feac12c5e8bd58db8b08f0f,5,3158.28,631.66,5,0.0000,-9.31,,4.80
609e1a9a6c2539919b8205cf7c4e6ff0,87,10569.99,121.49,87,0.0230,-16.13,10.41,3.81
60ad151920c4f6f3ebbe8cfdf6166779,2,150.67,75.34,0,,,,1.00
60da8bfa7eebe230b7d66ac4082d79b3,3,125.27,41.76,3,0.3333,-7.56,3.76,4.33
610f72e407cdd7caaa2f8167b0163fd8,16,14477.26,904.83,16,0.1250,-8.80,12.78,3.63
612170e34b97004b3ba37eae81836b4c,107,25498.98,238.31,107,0.0187,-17.64,1.23,4.43
612a743d294c27884fb7b80d2b19ba35,2,3162.15,1581.08,2,0.0000,-17.63,,4.50
615005a3ef192c00c6f0e977cee3d2bc,10,482.24,48.22,10,0.2000,-9.67,3.20,3.80
615c3462099ffa940d37b17dfda19594,2,261.05,130.53,2,0.0000,-15.12,,5.00
6179a28a13a726c29b3bf54c070dccab,2,686.24,343.12,1,0.0000,-9.05,,3.00
6187a137b2af59dfdbad8d9f8c373c14,2,105.02,52.51,2,0.0000,-10.79,,3.00
61b18775be84fb700a6b2d0ba097bf66,4,436.01,109.00,4,0.0000,-10.47,,4.75
61b893c57e33626afb104d4112b1be76,1,88.09,88.09,0,,,,1.00
61c36f0fc4a47f9532e5512b66668e62,1,767.69,767.69,1,0.0000,-6.29,,1.00
61f159ef6da2d441951d2c0efa719362,3,324.10,108.03,0,,,,1.00
620c87c171fb2a6dd6e8bb4dec959fc6,740,129595.01,175.13,724,0.0994,-13.12,10.06,4.25
6219ba2359cfb97f2e38fd4c321eb309,6,590.55,98.43,5,0.6000,2.96,11.74,3.40
6235903333ba7de1928c869e268e5964,1,135.48,135.48,1,0.0000,-16.26,,5.00
623ad9d0c1e14bb5464a8c72bff7b4af,1,133.96,133.96,1,0.0000,-0.07,,4.00
624f4ece8da4aafb77699233d480f8ef,53,11512.06,217.21,52,0.0769,-9.90,7.85,4.25
626ab1cd96932367f0eeec2e47046c12,3,1390.47,463.49,3,0.0000,-13.20,,4.67
62760d278921b5f352461620d68a9cee,3,450.10,150.03,3,0.3333,-13.73,2.63,3.67
6288c69c4ce638e59925e59193f98b16,22,4812.48,218.75,20,0.0500,-11.44,8.92,3.95
62c50c1af4dfdc4149d25c5222043d39,14,3096.03,221.15,12,0.0000,-17.23,,3.71
62d977e2b2aee830de3e039a28490d12,2,432.12,216.06,0,,,,1.00
62de60d81c55c29d76a6bce418b31cef,1,126.87,126.87,1,0.0000,-1.99,,4.00
630008e0f062605a415d694489f6f82e,2,135.50,67.75,1,0.0000,-6.21,,3.50
63191ead8d3b2f937cd1996fdcbbad20,1,420.29,420.29,1,0.0000,-25.40,,5.00
63272377184e969942f7fff221be858d,2,216.23,108.12,2,0.0000,-7.99,,5.00
6338ea67c41078a46ad99cc009654956,37,3256.86,88.02,37,0.0000,-15.29,,4.60
633ecdf879b94b5337cca303328e4a25,6,1125.49,187.58,6,0.6667,7.31,15.54,1.80
634964b17796e64304cadf1ad3050fb7,268,46588.39,173.84,265,0.1019,-9.64,10.95,4.04
63704069d9bd3a75c1cf59babe56004a,1,66.69,66.69,1,1.0000,7.78,7.78,1.00
638cba8be1fb599bbb76fd6948351eb3,17,913.87,53.76,16,0.0000,-10.58,,4.65
63a79f5a7eb5cb48a7e5787b141c7993,11,1114.21,101.29,11,0.0000,-13.49,,4.55
63b464dbf392c7b80d12d932fa7cafed,37,7662.25,207.09,36,0.0556,-14.11,15.78,3.78
63b9ae557efed31d1f7687917d248a8d,5,242.31,48.46,5,0.0000,-19.45,,4.20
63bc58679c44e8a998792119fd7ad23e,1,34.01,34.01,0,,,,1.00
63ffcb71394dd8ea3872ed9ffda17c74,17,663.72,39.04,17,0.0588,-10.46,27.61,3.18
640e21a7d01df7614a3b4923e990d40c,116,11015.86,94.96,115,0.0696,-9.63,16.68,4.30
6426d21aca402a131fc0a5d0960a3c90,23,1593.82,69.30,23,0.0435,-12.87,0.49,4.17
643214e62b870443ccbe55ab29a4dccf,66,4199.78,63.63,65,0.1231,-10.22,3.21,4.41
643c01d7c56a724bec0454f4780e8a3e,2,246.65,123.33,2,0.0000,-18.72,,4.50
6481e96574816ead57975da2c0f6d80d,32,4388.24,137.13,32,0.0313,-10.58,1.96,4.19
64b87978a11c1ea7501a89eabe8c2c1a,7,591.83,84.55,0,,,,2.00
64c9a1db4e73e19aaafd3286dc448c96,1,482.60,482.60,1,0.0000,-8.95,,5.00
64cc804291f90c81f02bfc2bb58ff55a,2,882.58,441.29,2,0.0000,-7.89,,5.00
651530bf5c607240ccdd89a30c9c9712,1,224.45,224.45,1,0.0000,-14.48,,4.00
651fe66032c9520ee5587f694908040d,7,592.73,84.68,7,0.0000,-8.30,,4.00
6524b847b982cd56bb5d4b02b776ee42,1,834.94,834.94,1,1.0000,16.82,16.82,4.00
6548c2550b6e2d8f18053216e1c7b6f3,3,287.55,95.85,3,0.0000,-7.28,,5.00
655220df33262c7e0c4949a147366f94,13,2926.53,225.12,13,0.1538,-7.56,14.86,4.08
6560211a19b47992c3666cc44a7e94c0,1854,153968.30,83.05,1819,0.0643,-10.79,7.06,3.94
6561d6bf844e464b4019442692b40e02,1,49.45,49.45,1,0.0000,-6.17,,5.00
6562efe88ce0826a4ca4f189f03b4b84,9,1436.21,159.58,8,0.1250,-8.76,4.71,3.89
656591be56071d4c9ef4e5fee78a578a,7,2021.20,288.74,7,0.2857,-5.29,2.63,4.57
6576fd3e23c88f0e5d4d23f39bba0542,1,25.46,25.46,0,,,,1.00
657969cca82e884d272385ec0ef06edd,3,191.56,63.85,3,0.0000,-23.60,,4.67
659e8466eb3ff1b0e8740d74fb7bbedd,11,1880.00,170.91,11,0.0000,-18.77,,4.36
65a7c0788e4d632ccb5e1b594b87f0bb,3,384.12,128.04,3,0.0000,-13.27,,4.33
65b081a070633e057c462abdd6fb9dd8,19,2326.67,122.46,19,0.0000,-16.74,,4.32
65c255b299faf2d12050937cc219c46c,2,110.08,55.04,2,0.0000,-11.83,,4.50
65febd49fd28ec955651299159b1f527,35,5301.14,151.46,33,0.0606,-12.29,0.21,4.31
6601ee6383e7f452be71929f8de48bbb,2,181.94,90.97,2,0.0000,-17.16,,4.00
6614814a00d344b846ae209f95ee7e3f,1,25.69,25.69,1,0.0000,-15.24,,1.00
661ad5fcc28cdfb8bcadb12bb2272475,4,329.71,82.43,4,0.0000,-19.03,,5.00
6624bc09786f0e41ae48dfc5eeb1a9e2,1,107.01,107.01,1,0.0000,-33.26,,5.00
6650fcccd8cd2f7e55ffa524f30c4c59,3,743.93,247.98,2,0.0000,-11.64,,2.67
666658b8da8370f30e1f89893b1de5e6,1,321.34,321.34,0,,,,5.00
668bf321538e5072858eaef6087ce027,1,28.01,28.01,1,0.0000,-9.12,,5.00
66922902710d126a0e7d26b0e3805106,151,17795.11,117.85,150,0.0733,-9.62,6.61,4.47
669ae81880e08f269a64487cfb287169,162,16757.67,103.44,161,0.0435,-13.27,13.76,4.24
66d5ae34537110d3affc56174dad2b2f,1,72.18,72.18,0,,,,1.00
66dc1b1632bd6a3e508510c5b3492107,37,4554.49,123.09,36,0.0278,-14.00,5.09,3.57
66e0557ecc2b4dbea057e93f215f68d8,31,12977.99,418.64,30,0.2667,-8.13,7.41,3.94
66fd84ee7528c0c0de85d0f44a73d5ab,11,1891.30,171.94,11,0.0909,-14.50,17.99,3.36
670a9dda115b5a88b18cfadee8de2332,11,1101.99,100.18,11,0.0000,-17.04,,4.45
670c26e0f1bf8d0576271d5cfaec6d2b,78,8094.95,103.78,77,0.0519,-11.91,33.78,4.27
671585f5a2af58b6e276bc01003c0d2b,27,1692.11,62.67,27,0.0000,-13.25,,4.70
67225bff54a172ff67579aaf583efd78,8,1393.11,174.14,8,0.1250,-10.57,0.97,4.50
674207551483fec113276b67b0d871ff,1,133.84,133.84,1,0.0000,-10.44,,5.00
6750d71153f00fc58829af2a8ef1bcf1,6,3626.50,604.42,6,0.0000,-16.22,,4.17
67883baaae6134ee81b271a542613728,19,8496.02,447.16,19,0.1579,-5.41,2.72,4.11
679769a98cfcc6da877c8486ff1c13f3,21,7467.39,355.59,21,0.0000,-15.01,,4.57
67bf6941ba2f1fa1d02c375766bc3e53,16,7029.68,439.36,15,0.1333,-9.22,10.85,4.13
67e43d802fde8cfd3f9580124f8167d1,2,78.36,39.18,0,,,,1.00
6806dad1da97bfb5a9038eac6881f706,10,1783.26,178.33,10,0.1000,-12.76,0.50,3.95
681fce914360217db47784ae28905a96,23,5180.37,225.23,23,0.1304,-12.40,4.56,4.00
6824a69c9ea0313eba299dd4a2dba09a,6,784.08,130.68,6,0.0000,-12.34,,4.67
685b870da5b52a710782c9c0fefbeb5b,2,670.98,335.49,2,1.0000,16.75,16.75,2.00
6860153b69cc696d5dcfe1cdaaafcf62,74,5318.23,71.87,74,0.0946,-8.71,11.58,4.10
6861de0f40cacb0602e473c51639f980,5,949.73,189.95,5,0.2000,-15.42,6.72,3.60
686886775c8f6b1191c7b953fb52708c,1,202.62,202.62,1,0.0000,-13.21,,5.00
6879c4d287a8dd06b11f54ea8f78e4da,6,814.34,135.72,6,0.0000,-11.23,,4.33
688756f717c462a206ad854c5027a64a,83,9175.61,110.55,81,0.0864,-7.73,3.18,3.87
68ca56ce86830f3d31b1b7ec6a54da3e,6,1194.15,199.03,5,0.0000,-16.02,,3.83
68f86ba270525243e68ae74044f992b9,11,1071.31,97.39,10,0.1000,-13.05,0.64,4.36
6902157ee16728322d61a1321fa79e58,2,191.43,95.72,2,0.0000,-19.16,,3.00
693660429f9dc4ff704eb3d88dad54d7,2,148.12,74.06,2,0.0000,-16.20,,4.00
695051e2981c8b19e77cafe450d5bdf3,1,182.45,182.45,1,0.0000,-7.30,,5.00
6973a06f484aacf400ece213dbf3d946,95,14579.64,153.47,89,0.1685,-6.92,5.90,3.60
698624c6632eeba1774924dbea24c700,1,35.13,35.13,1,0.0000,-10.18,,5.00
6989574bd97d9773f10d232b6c07da59,7,2799.50,399.93,7,0.0000,-11.78,,4.86
698f5fa55a5f73d0740e9d9a773e8093,4,203.99,51.00,4,0.0000,-15.77,,4.75
69a43819c758c65a5befb0b471c954d7,2,400.76,200.38,2,0.0000,-24.33,,4.00
69b5eaa096c3f9d1e5c398c597f567d6,2,987.02,493.51,2,0.0000,-5.23,,5.00
6a0cbc8af2e8abd1bdfb777943d174c6,35,4639.42,132.55,34,0.0882,-8.18,17.48,4.06
6a3139c7bf09ece22a4713d956acbe5e,1,76.64,76.64,1,0.0000,-12.22,,5.00
6a38087bc8ad4f89ff453561005f6dea,15,2381.35,158.76,15,0.0000,-12.00,,4.60
6a51fc556dab5f766ced6fbc860bc613,26,8370.25,321.93,24,0.0833,-11.76,10.03,3.77
6a53b90c3ad9e0b56d9fe5c69165fff5,2,194.78,97.39,2,0.0000,-6.21,,3.50
6a8a889bde935bafa76d7848782dfaf9,26,1268.62,48.79,26,0.0769,-14.48,13.43,4.04
6a8b085f816a1f75f92dbac6eb545f8f,127,8379.20,65.98,125,0.0960,-9.27,21.58,4.12
6aa3928696eab49a19a466e665a649fd,18,2554.41,141.91,18,0.0556,-13.57,1.79,4.61
6b15924333bd1a741595fe981ea04822,21,885.28,42.16,21,0.0952,-10.69,0.46,4.67
6b1c4d4d9ccf0be3d8544eb0e71e5318,1,1759.04,1759.04,1,0.0000,-13.18,,5.00
6b243f80ed07b10f0e8aa0f21a205f3c,79,8041.59,101.79,79,0.0380,-13.90,14.43,4.27
6b2612338467c08c9b25f0cc55b1578d,1,113.87,113.87,1,0.0000,-21.58,,4.00
6b333a05bf188ef3e1f1662a86bd9855,12,4554.88,379.57,12,0.0833,-7.98,1.90,4.33
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,36,5421.71,150.60,35,0.0857,-8.32,15.90,4.00
6b536a23086fba0d58c08d68814397f6,19,2437.97,128.31,18,0.0556,-11.29,21.70,3.95
6b803197e03abd5056b4313306b4f29d,7,580.17,82.88,7,0.0000,-9.17,,4.71
6b89abe95848c850399130d149a39b63,8,1465.73,183.22,8,0.0000,-12.98,,4.38
6b90f847357d8981edd79a1eb1bf0acb,45,4059.73,90.22,45,0.0444,-8.69,0.41,4.36
6b9b80d53ba3676eafe60268a810b5a1,10,1055.66,105.57,9,0.0000,-14.50,,3.90
6ba4733aa33f6386e9fb0c0fd3993b38,3,209.88,69.96,3,0.0000,-10.59,,4.67
6bb0724edf0b62fb91ac404873a97241,17,4416.52,259.80,17,0.1765,-9.63,2.60,4.47
6bb62a4912377c7bfe7cb17b406bc7e6,4,904.49,226.12,4,0.0000,-7.93,,4.25
6bb66d9870c2e01c05655c7ed0e7ee13,3,321.02,107.01,3,0.0000,-14.50,,3.67
6bbcb8924baf70b7fe2fe2097e8cd407,10,2646.83,264.68,10,0.0000,-17.35,,4.50
6bcb2352a2a0c38b845f598298ab9d26,2,59.38,29.69,1,0.0000,-13.23,,3.00
6bd503a8230299c9316fb0f726933927,4,453.89,113.47,4,0.2500,-5.44,1.86,4.75
6bd69102ab48df500790a8cecfc285c2,5,8359.02,1671.80,5,0.2000,-3.02,23.98,3.00
6bef34c5be6f2bbd70aa5165f6df94b1,2,1330.88,665.44,2,0.0000,-9.49,,2.00
6c12e40690c335dbc2f68a4134d30dc1,16,9624.26,601.52,16,0.0000,-13.02,,4.07
6c177e38df6d3f34182b1f1d427231bf,55,9376.53,170.48,53,0.0377,-13.82,1.25,4.04
6c17baf138731a4aaacc3210adf2037b,4,628.72,157.18,4,0.0000,-7.94,,5.00
6c1b6d0c604b776f844125f911eb7377,5,524.50,104.90,4,0.0000,-14.39,,3.40
6c6cc59a5c00cacc5054ca06d65cc282,1,1255.71,1255.71,1,0.0000,-16.24,,5.00
6c6e3d67f969468f3bfd33f827a31222,5,316.41,63.28,5,0.0000,-11.02,,4.80
6c77cd583b36a13aacccf2b3ee23e233,1,31.69,31.69,1,0.0000,-11.07,,5.00
6c7d50c24b3ccd2fd83b44d8bb34e073,114,12725.00,111.62,112,0.0179,-11.27,6.32,4.39
6c9875b2f94ba781186f0c1aed8d1687,2,127.29,63.65,2,0.0000,-16.33,,5.00
6c99c983ce3b6ba0ab813e6790e81691,9,752.51,83.61,9,0.0000,-15.01,,3.78
6cd68b3ed6d59aaa9fece558ad360c0a,149,13961.64,93.70,149,0.0201,-13.51,6.87,4.46
6cf476a4ca74498db55cbccdaa9dcfb6,6,1125.50,187.58,5,0.4000,-4.44,4.51,3.00
6d04126aba80df143fd038e711b8fd96,1,108.86,108.86,1,1.0000,16.70,16.70,1.00
6d1b9c9579132c87d2703ec38c30f2c5,4,367.39,91.85,4,0.0000,-15.00,,4.50
6d22a1fcebb6dd08c9cd90b92a93e8d0,12,987.93,82.33,12,0.0000,-9.90,,4.25
6d2f2e3b539480db1e0842b3a4e32e6e,3,474.26,158.09,3,0.0000,-7.04,,3.67
6d66611d7c44cc30ce351abc49a68421,166,17214.84,103.70,164,0.0610,-10.40,6.70,3.95
6d7f8d9d594e28796b6b3205b00f459c,3,477.01,159.00,3,0.0000,-4.43,,3.67
6d803cb79cc31c41c4c789a75933b3c7,58,9925.07,171.12,58,0.0690,-13.07,12.61,4.25
6d988d6174a2c27441597174f8905515,19,781.75,41.14,19,0.1053,-8.23,14.07,4.11
6da1992f915d77be95d7fa48b36904af,7,383.66,54.81,7,0.0000,-22.15,,4.00
6dc9bec584588412a6a338830946a3e4,2,956.51,478.26,1,0.0000,-43.70,,1.50
6dd7dce75cd55c1ce255dc38d9f0cd46,1,96.33,96.33,1,0.0000,-19.16,,4.00
6ddc28b61be28373b4503a1f61cf98a9,11,2070.73,188.25,11,0.0909,-7.22,5.91,4.18
6df688df543f90e9b38f4319e75a9d88,40,2733.56,68.34,39,0.0000,-14.78,,4.58
6e0908ef4d4efadbc3cc2b74ea477cb0,8,815.32,101.92,8,0.1250,-11.77,6.72,3.75
6e13dd869aa7185f601c941423abcc8f,5,598.08,119.62,5,0.0000,-11.63,,4.80
6e1862e15f33d9994bc25922a85e1efc,8,879.96,110.00,7,0.0000,-15.82,,4.43
6e2d3e2dc84fb30f6078f39dd3bddd6f,1,235.28,235.28,0,,,,1.00
6e386f64c84e482f0b9abf960797ee1b,30,13563.66,452.12,29,0.1034,-8.92,4.73,4.61
6e4a902d1054e4e17aa6eab87fac1c75,7,695.70,99.39,7,0.2857,-4.94,2.52,4.14
6e4f5ff6b086632ba8dcb558fb10249e,5,1053.25,210.65,5,0.0000,-16.31,,3.40
6e85dc5ecd97a61094b89b046a509d8e,1,182.59,182.59,0,,,,1.00
6e864f5c4669eff3d98140a07cc50202,13,932.36,71.72,13,0.0769,-10.71,2.99,4.46
6eb94e1466490d327a09abf8f3552a50,10,1749.77,174.98,9,0.1111,-9.80,0.61,4.44
6ebf4eceee4dd9847201c82e77ef8123,1,82.03,82.03,1,0.0000,-4.01,,5.00
6ec1a01e866584bb679eb9b098345919,31,5105.05,164.68,30,0.2000,-5.15,8.91,4.13
6edacfd9f9074789dad6d62ba7950b9c,208,17377.46,83.55,205,0.0585,-10.89,4.11,4.36
6ee85be3693ed79a8e80718743d80655,9,655.32,72.81,5,0.4000,-4.65,17.98,2.33
6eeed17989b0ae47c9f11ece6f38ea90,3,819.53,273.18,3,0.0000,-12.43,,3.67
6f1a1263039c76e68f40a8e536b1da6a,4,356.84,89.21,2,0.5000,31.82,72.85,1.50
6f229cc508fc6915ed5c499efd93baa4,13,2988.68,229.90,13,0.1538,-8.29,7.41,4.38
